읍면동,민박명,소재지,데이터기준일
구좌읍,달나비,제주시 구좌읍 월정5길 48-3 (안채),20211123
구좌읍,와락게스트하우스,제주시 구좌읍 세평항로 45-4,20211123
구좌읍,탐탐56,제주시 구좌읍 상하도길 56 A동,20211123
구좌읍,해녀와 초가집,제주시 구좌읍 하도13길 65 (나동),20211123
구좌읍,꼬따쥬,제주시 구좌읍 행원로1길 32-4,20211123
구좌읍,써니 Ⅰ,"제주시 구좌읍 해맞이해안로 2228, 제2동",20211123
구좌읍,늘작,제주시 구좌읍 계룡길 26-9 (바깥채),20211123
구좌읍,스테이지하우스,제주시 구좌읍 해맞이해안로 2361,20211123
구좌읍,제주도 레인보우,제주시 구좌읍 종달로 68-2 제1호,20211123
구좌읍,한동안 제주,제주시 구좌읍 계룡길 25-22 (안채),20211123
구좌읍,아쿠아뷰티크,제주시 구좌읍 해맞이해안로 522,20211123
구좌읍,이왁게스트하우스,제주시 구좌읍 월정중길 19-13,20211123
구좌읍,잠시라도,제주시 구좌읍 문주란로5길 34-2 안채,20211123
구좌읍,그대봄,제주시 구좌읍 한동로6길 28 B동,20211123
구좌읍,이디하우스,제주시 구좌읍 해녀박물관길 33-2,20211123
구좌읍,월정포인트,제주시 구좌읍 해맞이해안로 526,20211123
구좌읍,근동이네,제주시 구좌읍 동복로2길 2 (안채),20211123
구좌읍,더 하도,제주시 구좌읍 하도13길 66,20211123
구좌읍,하늘을 달리다,제주시 구좌읍 문주란로5길 25 안채,20211123
구좌읍,이런날N,제주시 구좌읍 한동북1길 60 C동,20211123
구좌읍,세화맨션,제주시 구좌읍 세화7길 17-10 A동,20211123
구좌읍,책닦는남자,제주시 구좌읍 한동북1길 34-6,20211123
구좌읍,다노이,제주시 구좌읍 동복로 51,20211123
구좌읍,더들집,제주시 구좌읍 동복로1길 23-3 재2동,20211123
구좌읍,에일린게스트하우스,제주시 구좌읍 세화4길 15,20211123
구좌읍,더들집 2,제주시 구좌읍 동복로1길 23-3 제1동,20211123
구좌읍,세화2층,제주시 구좌읍 세화7길 17-6,20211123
구좌읍,로뎀,제주시 구좌읍 계룡길 25-20,20211123
구좌읍,제주도파티게스트하우스 사차원,제주시 구좌읍 덕행로 519-10 제1호,20211123
구좌읍,오션빌,제주시 구좌읍 덕행로 262-17 제1동,20211123
구좌읍,하도조아,제주시 구좌읍 하도7길 20-7 바깥채,20211123
구좌읍,루나마르,제주시 구좌읍 월정1길 36 가동,20211123
구좌읍,포비네 오두막,제주시 구좌읍 행원로4길 26 제1동,20211123
구좌읍,폴레폴레 게스트하우스,제주시 구좌읍 해맞이해안로 1766-12,20211123
구좌읍,레드우드하우스,제주시 구좌읍 종달로1길 62,20211123
구좌읍,써니허니 게스트하우스,제주시 구좌읍 중산간동로 2234 (주건물),20211123
구좌읍,데이엔,제주시 구좌읍 하도7길 54,20211123
구좌읍,싸리즈,제주시 구좌읍 하도7길 130-15,20211123
구좌읍,폭낭 올레집,제주시 구좌읍 동복로3길 1-1 바깥채,20211123
구좌읍,달집,제주시 구좌읍 종달논길 32-3,20211123
구좌읍,어떤날,제주시 구좌읍 행원로 113,20211123
구좌읍,세화리움,제주시 구좌읍 해녀박물관길 29,20211123
구좌읍,스페샬,"제주시 구좌읍 김녕로 80, 2층",20211123
구좌읍,J 김녕 169,제주시 구좌읍 김녕로 169,20211123
구좌읍,틈하우스,제주시 구좌읍 행원로7길 30-4,20211123
구좌읍,루나마르 2,제주시 구좌읍 월정1길 34 가동,20211123
구좌읍,월정숲,제주시 구좌읍 월정5길 51,20211123
구좌읍,간새다리,제주시 구좌읍 계룡길 26-20,20211123
구좌읍,동박생이,제주시 구좌읍 월정1길 89 주건물,20211123
구좌읍,커피곰 하우스,제주시 구좌읍 문주란로 12 바깥채,20211123
구좌읍,월정소랑,제주시 구좌읍 월정1길 79-3 제1호,20211123
구좌읍,벼리 게스트하우스,제주시 구좌읍 면수1길 27,20211123
구좌읍,김녕한옥 용암정원,제주시 구좌읍 김녕로19길 42-6 밖거리,20211123
구좌읍,평대 파노라마,제주시 구좌읍 해맞이해안로 1250,20211123
구좌읍,달빛고운민박,"제주시 구좌읍 월정7길 52-1 (2층,3층)",20211123
구좌읍,한비,제주시 구좌읍 비자림로 2633 가동,20211123
구좌읍,무이비엔,제주시 구좌읍 한동로4길 3 (주건물),20211123
구좌읍,브릭스 제주,제주시 구좌읍 김녕로2길 6 제2동,20211123
구좌읍,큰동네,제주시 구좌읍 종달로3길 18-1,20211123
구좌읍,소소재,제주시 구좌읍 행원로9길 26 나동,20211123
구좌읍,세화 동백그늘,제주시 구좌읍 세화합전2길 20-6 제1호,20211123
구좌읍,라쿤 하우스,제주시 구좌읍 김녕로17길 22-10 나동,20211123
구좌읍,터낭하우스,제주시 구좌읍 월정7길 61 제2호,20211123
구좌읍,동촌하우스,제주시 구좌읍 종달논길 61-4,20211123
구좌읍,제주 달리,제주시 구좌읍 행원로1길 32-1 제2동,20211123
구좌읍,아베끄 0426,제주시 구좌읍 해맞이해안로 1084,20211123
구좌읍,빨간풍차펜션,제주시 구좌읍 김녕남2길 36 102동,20211123
구좌읍,괜찮아,제주시 구좌읍 해녀박물관길 27,20211123
구좌읍,작은나무펜션,제주시 구좌읍 김녕남2길 36 101동,20211123
구좌읍,제주나그네,제주시 구좌읍 해맞이해안로 804,20211123
구좌읍,오름민박,제주시 구좌읍 충렬로 147-19,20211123
구좌읍,달다락,제주시 구좌읍 월정5길 38-1,20211123
구좌읍,두베(Dubhe) 하우스,제주시 구좌읍 상하도길 46-12 B동,20211123
구좌읍,다크니스,제주시 구좌읍 비자림로 2718-3,20211123
구좌읍,토브,제주시 구좌읍 한동로1길 37-12,20211123
구좌읍,까사 봉봉,제주시 구좌읍 상도로 12-1 A동,20211123
구좌읍,동문별장,제주시 구좌읍 행원로 132,20211123
구좌읍,세화 샬레,제주시 구좌읍 세화7길 23-4 제1호,20211123
구좌읍,포구민박,제주시 구좌읍 해맞이해안로 2286,20211123
구좌읍,굿타임(Good Time),"제주시 구좌읍 별방길 109, 115호",20211123
구좌읍,배목수집,제주시 구좌읍 세송로 43 제1호,20211123
구좌읍,빌레왓,제주시 구좌읍 월정1길 46-15 제1동,20211123
구좌읍,나무사이로 햇살이,제주시 구좌읍 중산간동로 2281 제1동,20211123
구좌읍,니하오 객잔(Nihao guesthouse),제주시 구좌읍 일주동로 2363-4,20211123
구좌읍,메종드메이,제주시 구좌읍 한동북1길 34-1 제2동,20211123
구좌읍,모란,제주시 구좌읍 상하도길 60,20211123
구좌읍,레디메이드,제주시 구좌읍 행원로9길 27-1,20211123
구좌읍,올래21민박,제주시 구좌읍 구좌로 118,20211123
구좌읍,하하하도,제주시 구좌읍 문주란로3길 5-4,20211123
구좌읍,마당여관,제주시 구좌읍 한동로 100,20211123
구좌읍,큰들황토민박,제주시 구좌읍 덕천동길 58 B동,20211123
구좌읍,빈 하루,제주시 구좌읍 해맞이해안로 1170-1,20211123
구좌읍,마농밭집,제주시 구좌읍 월정1길 75-6,20211123
구좌읍,느릅낭집,제주시 구좌읍 월정1길 75-8,20211123
구좌읍,봉마르뜨 목장,제주시 구좌읍 김송로 140,20211123
구좌읍,로프트하우스,제주시 구좌읍 하도9길 72 B동,20211123
구좌읍,비어라운드 하우스,제주시 구좌읍 하도9길 72 B-1동,20211123
구좌읍,비젠하우스,제주시 구좌읍 하도9길 72 D동,20211123
구좌읍,세화757,제주시 구좌읍 세화합전2길 29,20211123
구좌읍,잠비,제주시 구좌읍 월정1길 54-11,20211123
구좌읍,그리고 세화,제주시 구좌읍 구좌로 149-9,20211123
구좌읍,종달스토리,제주시 구좌읍 종달논길 61-7,20211123
구좌읍,종달리 수국집,제주시 구좌읍 종달논길 2 (주2),20211123
구좌읍,월정플레이스(Woljeong Place),제주시 구좌읍 월정1길 54-34,20211123
구좌읍,청춘 스테이,제주시 구좌읍 상도북2길 13,20211123
구좌읍,자넷 앤 캐시,제주시 구좌읍 평대9길 20-1 (2층),20211123
구좌읍,더 하우스,제주시 구좌읍 해맞이해안로 2058(1층),20211123
구좌읍,달다하우스,제주시 구좌읍 김녕로19길 63 (가동),20211123
구좌읍,작은집 요기,제주시 구좌읍 평대10길 40,20211123
구좌읍,하도리 일번지,제주시 구좌읍 해맞이해안로 1860,20211123
구좌읍,해일월,제주시 구좌읍 김녕항3길 26-29,20211123
구좌읍,드보라 게스트하우스,제주시 구좌읍 해맞이해안로 1588-10,20211123
구좌읍,다올제,제주시 구좌읍 하도7길 9 (주1),20211123
구좌읍,바농 게스트하우스,제주시 구좌읍 김녕로17길 29 (2층),20211123
구좌읍,하도리 보통날,제주시 구좌읍 하도13길 33,20211123
구좌읍,oh!세화,제주시 구좌읍 세송로 8-11 (다동),20211123
구좌읍,베또롱,제주시 구좌읍 행원로 35-7,20211123
구좌읍,동네 게스트하우스,제주시 구좌읍 해맞이해안로 1156-1 (안채),20211123
구좌읍,보리게스트하우스,제주시 구좌읍 송당6길 38-1 (제1동),20211123
구좌읍,나무아래,제주시 구좌읍 송당리 1859 (신주소없음),20211123
구좌읍,제주에서 돌고래를 만난다면,제주시 구좌읍 해맞이해안로 1566 (A동),20211123
구좌읍,자멍,제주시 구좌읍 해맞이해안로 2286-2 (제2동),20211123
구좌읍,하도 이스케이프,제주시 구좌읍 하도동길 6-2,20211123
구좌읍,하도정,제주시 구좌읍 하도리 3073,20211123
구좌읍,쉬영목,제주시 구좌읍 일주동로 2586 (2층),20211123
구좌읍,하도리안,제주시 구좌읍 해맞이해안로 1788 C동,20211123
구좌읍,휴,"제주시 구좌읍 구좌로 116-3 (주1 1,2층)",20211123
구좌읍,Maroon stay,제주시 구좌읍 세송로 74,20211123
구좌읍,스카이민박,제주시 구좌읍 덕행로 274-1 나동,20211123
구좌읍,플라이진,"제주시 구좌읍 김녕항1길 22 (2, 3층)",20211123
구좌읍,욜로펜션,제주시 구좌읍 문주란로 58,20211123
구좌읍,풀꽃향기,제주시 구좌읍 김녕로6길 27-15 (안채),20211123
구좌읍,섯동네,제주시 구좌읍 월정중길 55,20211123
구좌읍,살롱 드 탱자,제주시 구좌읍 세화11길 14,20211123
구좌읍,하도36,제주시 구좌읍 해맞이해안로 1766-14,20211123
구좌읍,하도하도1929,제주시 구좌읍 하도서문길 2,20211123
구좌읍,도께동산민박,제주시 구좌읍 해맞이해안로 1240-1 (안거리),20211123
구좌읍,오시면 좋으리,제주시 구좌읍 평대5길 42 (안거리),20211123
구좌읍,놀멍 쉬멍 고르멍,제주시 구좌읍 동복남4길 5-4,20211123
구좌읍,제주바다민박,제주시 구좌읍 해맞이해안로 2324,20211123
구좌읍,뉴 마인 하우스,제주시 구좌읍 월정1길 54-23 (안거리),20211123
구좌읍,B-House,"제주시 구좌읍 월정3길 53-5, 제1동",20211123
구좌읍,더 세화 리투스,제주시 구좌읍 세화7길 17-7,20211123
구좌읍,하도장기민박,제주시 구좌읍 하도15길 107-13,20211123
구좌읍,머들 하우스,제주시 구좌읍 덕행로 490 가동,20211123
구좌읍,메리엘 빌리지,제주시 구좌읍 행원로2길 57-2,20211123
구좌읍,바람에 머물다,제주시 구좌읍 동복로 45-10,20211123
구좌읍,동동게스트,제주시 구좌읍 종달로1길 91-24,20211123
구좌읍,너나들이,제주시 구좌읍 중산간동로 2217,20211123
구좌읍,제주사람수다,제주시 구좌읍 김녕항3길 18-1,20211123
구좌읍,한동올레펜션,제주시 구좌읍 동복로4길 20-16,20211123
구좌읍,세화랑 바다,제주시 구좌읍 구좌로 109-4,20211123
구좌읍,가비오타(GAVIOTA),제주시 구좌읍 해맞이해안로 2030 가동,20211123
구좌읍,디스이즈핫(THIS IS HOT_el),제주시 구좌읍 하도15길 153-5,20211123
구좌읍,월정 땅콩집,제주시 구좌읍 월정7길 28-8,20211123
구좌읍,제주도게스트하우스파티월정리썬시티,제주시 구좌읍 월정5길 33 102동,20211123
구좌읍,바당지기,제주시 구좌읍 일주동로 1754,20211123
구좌읍,바우하우스,제주시 구좌읍 문주란로 111-7,20211123
구좌읍,b오M,제주시 구좌읍 세화7길 31-1,20211123
구좌읍,징검다리,제주시 구좌읍 월정1길 69-3,20211123
구좌읍,모니카 문,제주시 구좌읍 김녕로22길 9-1,20211123
구좌읍,지미스테이,제주시 구좌읍 하도15길 153-3,20211123
구좌읍,비자림 미담,제주시 구좌읍 비자숲길13 6동,20211123
구좌읍,언니네,제주시 구좌읍 종달논길 54,20211123
구좌읍,젠틀리하우스,제주시 구좌읍 월정7길 24,20211123
구좌읍,레프트핸더게스트하우스,제주시 구좌읍 상도북2길 17-12 1호,20211123
구좌읍,더 아이,제주시 구좌읍 평대서길 40 1동,20211123
구좌읍,셀러리,제주시 구좌읍 상하도길 38,20211123
구좌읍,평대 모살코지,제주시 구좌읍 평대7길 39-2,20211123
구좌읍,하이제인,제주시 구좌읍 별방길 113,20211123
구좌읍,소풍,제주시 구좌읍 월정1길 23,20211123
구좌읍,바람의 언덕,제주시 구좌읍 행원로5길 35-18,20211123
구좌읍,샨티샨티 게스트하우스,제주시 구좌읍 동복로 70-1,20211123
구좌읍,하도하도 3200,제주시 구좌읍 면수1길 38-2,20211123
구좌읍,월정첼로하우스,"제주시 구좌읍 월정7길 42-1, 1동",20211123
구좌읍,평대 안트레,제주시 구좌읍 평대7길 35-1,20211123
구좌읍,갈매기민박,제주시 구좌읍 세종로 283,20211123
구좌읍,느량,제주시 구좌읍 평대1길 32-1,20211123
구좌읍,달콤한 아침,제주시 구좌읍 행원로 35-9,20211123
구좌읍,제주 동동,제주시 구좌읍 평대12길 41,20211123
구좌읍,장도리민박,제주시 구좌읍 하도5길 27,20211123
구좌읍,그리고세화게스트하우스 해변점,제주시 구좌읍 해맞이해안로 1460 3층,20211123
구좌읍,월정리에,제주시 구좌읍 월정1길 82-5,20211123
구좌읍,크리스탈,제주시 구좌읍 세화1길 13 2층,20211123
구좌읍,호연스테이,제주시 구좌읍 한동북1길 51 제1동,20211123
구좌읍,동춘스테이,제주시 구좌읍 김녕로2길 15,20211123
구좌읍,김녕할망네,제주시 구좌읍 김녕로17길 25,20211123
구좌읍,한동이스케이프,"제주시 구좌읍 계룡길 5, 제2동",20211123
구좌읍,스테이 하루,"제주시 구좌읍 상하도길 46-24, 제1동",20211123
구좌읍,스테이 달 ring,제주시 구좌읍 월정7길 59,20211123
구좌읍,다락마마,제주시 구좌읍 상하도길 46-16,20211123
구좌읍,월정리 바다별,제주시 구좌읍 월정1길 2,20211123
구좌읍,평대 빌리지,제주시 구좌읍 평대2길 25-1,20211123
구좌읍,제이루,제주시 구좌읍 평대2길 39-47,20211123
구좌읍,제주하도,"제주시 구좌읍 하도리 1583, 제1호",20211123
구좌읍,쉬멍 놀멍 자멍,제주시 구좌읍 평대서길 3,20211123
구좌읍,비자숲길15,"제주시 구좌읍 비자숲길 15, 1동",20211123
구좌읍,행운민박,"제주시 구좌읍 덕행로 262-13, 3동",20211123
구좌읍,일우민박,"제주시 구좌읍 일주동로 3430-119, 지동 B동",20211123
구좌읍,바나나,제주시 구좌읍 문주란로 83,20211123
구좌읍,셉템버,제주시 구좌읍 행원로4길,20211123
구좌읍,제주나봄,"제주시 구좌읍 평대5길 35, 제1동",20211123
구좌읍,한동향기,"제주시 구좌읍 계룡길 20, 2호",20211123
구좌읍,풀빌라 앨리,"제주시 구좌읍 월정중길 12, 에이동",20211123
