이름,별점,태그,링크,리뷰수,리뷰내용,리뷰날짜,리뷰별점,리뷰태그
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,#눈 온 뒤의 청량함은 또 다른 아름다움입니다.#사려니숲길,2017.12.10,5,"['#눈', '#사려니숲길']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,"#눈내리는 제주 #사려니숲길 #붉은오름 입구쪽 #가족여행
#겨울 제주도 #편백나무",2017.12.09,5,"['#눈내리는', '#사려니숲길', '#붉은오름']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,4년 전에 저 혼자 떠난 제주도 여행에서 사려니숲길을 처음 가봤어요. 처음에는 지역 주민 부부께 차도 얻어마시고 폴라로이드 사진도 찍어드리고 좋았는데 삼나무숲있는 내리막길에서 해가 지려고 하니 넘 무섭더라구요ㅠㅠ 결국 112에 전화하니 한 시간 안에 당장 나오라하셔서 빙판길을 스키타듯이 쫓아내려온 기억이 있습니당^^지금은 다 추억이죠. 다시 한 번 간다면 여럿이 갈 거에요ㅎㅎㅎ,2017.12.04,5,[]
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,"제주시 교래리에서 시작헤서 서귀포시 표선면에서 끝나는 약 10km정도의 걷기길이다.
대부부의 코스가 화산송이등의 흙길이고 일부코스에는 별도의 탐방로가 있어서 숲을 온몸으로 느낄 수 있는 곳이다. 전 영역이 평지에 가까워 체력부담없이 갈만하다. 삼나무를 조림한곳과 서어나무 참나무 온대식물이 주를 이르고 산수국, 천남성등 관목이나 초본식물도 일부 있다.코스중에 물찾오름(검은오름)이 있다.
#사려니숲길 #교래리 #사려니숲 #사려니오름 #물찾오름 #말찾오름",2017.12.01,5,"['#사려니숲길', '#교래리', '#사려니숲']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,제주하면 다들 바다를 떠올리겠지만 사실 자연을 통한 심신의 치유는 숲길에서 경험할 수 있다. 맑은 공기와 산들바람을 코끝으로 느낄 때 머릿속 복잡했던 생각들은 숨결과 바람을 타고 날아간다. 사려니 숲길의 푸르른 나무들이 내뿜는 맑고 상쾌한 공기가 몸과 마음의 안정을 되찾아 주는 듯 하다. 내안의 생각들을 정리하고 싶을 때 찾아가고 싶은 곳이 사려니 숲길이다.,2017.11.28,5,[]
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,"제주 조천읍 교래리에서 표선으로 이어지는 10km남짓의 숲길이다.
전체적으로 평탄하고 걷기 좋은 흙길이 많아서 인기가 많다.
교래쪽은 차량주차가 불가하고 셔틀버스가 생겼으나 이용자가 적어서 셔틀도 사라질 계획이다.
교래리쪽에서 접근하는 것이 편하다.
#사려니숲길 #숲길 #삼나무숲 #걷기길 #온대숲",2017.11.28,5,"['#사려니숲길', '#숲길', '#삼나무숲']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,우연히 지나가다가 길가에 주차된 차량을 보고 들렀던 곳이예요 너무 멋진 나무들이 장관을 이루고 숲의 기운이 가득 느껴져서 좋았습니다 그날 보슬보슬 비가 내려서 더 좋았던 것 같네요!,2017.11.17,5,[]
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,휴양림은 사려니숲길을 걷기전과 후로 나뉩니다. 이곳에서 답답했던 스트레스와 갑갑했던 마음을 모두 풀고 갔던 곳이였습니다 추천해요~,2017.11.16,5,[]
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,상쾌한 자연 속에서 여유로운 시간을 보낼 수 있기 때문에 많은 사람들에게 추천해주고 싶습니다!,2017.11.13,5,[]
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,"제주의 피톤치드를 제대로 느낄수있는곳 ~
그리고 셀프웨딩으로도 찍었는데 분위기 너무 신비롭고 좋앗어요",2017.11.11,5,[]
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,"사려니 숲길 ...
공기 가 너무 맑아서 이곳을 한번 갔다 오면 제주가 이런 곳이구나 하는 생각이 절로 들것 이라 생각 됩니다.
조용히 생각과 사색을 한다거나 힐링을 목적으로 하는 분이시라면 최고의 자연을 만나는 관광지가 아닐까 합니다.",2017.11.11,5,[]
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,,2017.11.09,5,[]
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,"피톤치드 가득한 숲길을 걸으니 제 몸이 깨끗하게 정화되는 기분입니다. 비온 후가 제일 멋지다고 들었지만, 맑은 날의 아침에도 충분히 아름다웠습니다.
여행 일정으로 인해 북쪽 입구로 처음엔 갔었는데, 주차장을 찾을 수 없어서 한참을 헤맨 것 같습니다. 나중에 발견했지만, 주차 후에 걸어서 이동해야하는 거리가 너무 멀어서 포기하고 남쪽 입구로 다시 찾아갔습니다. 미리 알아보지 못해서 많이 고생했습니다. 차로 이동하신다면 꼭 남쪽입구로 찾아가시길 추천합니다.
그렇지만 높고 곧게 뻗은 나무들과 흙길을 걸으면서 너무 좋은 산책이 되었습니다. 저희 엄마는 안개 속에서 아기 사슴과 눈도 마주쳤다고 하셨는데.. 다음번에는 촉촉한 사려니숲길도 꼭 걷고 싶습니다.",2017.11.08,4,[]
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,#사려니숲#가을안개,2017.11.05,5,"['#사려니숲', '#가을안개']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,"#사려니숲길
곶자왈 중 좋아하는 그곳
그 곳에서 힐링을 배우다",2017.11.05,5,['#사려니숲길']
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,안개낀 여름날 갔는데 정말 분위기 짱이에요. 근데 마감시간 다되서 가니까 사람도 없고... 뭔가 숲에서 부시럭소리나고 노루튀어나올까봐 좀 긴장하면서 돌어봤어요. 영화 아바타 노래 들으면서 가면 진짜 실감날것 같은 정글 분위기에요. 사려니라는 이름답게 너무 신비로운 숲이었답니다.,2017.11.03,5,[]
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,#제주 가을 #사려니숲길,2017.11.02,4,"['#제주', '#사려니숲길']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,#제주가을 혼자만의 여행..삼각대로 사려니숲 맑은 공기 맡으며 쓸쓸하게 찍었습니다,2017.10.22,5,['#제주가을']
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,#제주 #가을제주 #제주여행공유 #물찻오름 #사려니숲길 #삼나무 #에코로드 #visit_jeju #visit #jeju,2017.10.17,5,"['#제주', '#가을제주', '#제주여행공유']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,"사려니 숲길에 가면 마음속의 무거운 짐, 머리 아픈 고민들을 다 내려놓게 된다. 세상에서 쌓인 번민을 정화시켜주는 곳. 눈감고 조용히 바람소리에 기귀울이기 시작하면 어느새
나는 나무가 되고 새가 되고 이끼 품은 돌이 된다. 말로 다 형용할 수 없는 그곳!",2017.10.16,5,[]
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,#제주가을 #사려니숲길,2017.10.14,4,"['#제주가을', '#사려니숲길']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,#사려니#사려니아침산책#사려니의품속#다시오고픈사려니,2017.10.08,5,"['#사려니', '#사려니아침산책', '#사려니의품속']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,#제주 #혼자가는여행 #가을여행 #쉬고싶은여행,2017.10.07,5,"['#제주', '#혼자가는여행', '#가을여행']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,#내눈엔 천사 😇,2017.10.07,5,['#내눈엔']
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,"사려니 안에 있는것만으로도 건강해지는 듯 코, 머리가 맑아지는 느낌을 받을 수 있는 곳
아이들과 함께 자주가는 곳이다^^
#힐링 #건강찾는사려니숲 #생태교육",2017.10.07,5,[]
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,#제주가을 #사려니숲길,2017.09.22,5,"['#제주가을', '#사려니숲길']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,#제주 #행복 #힐링 #사려니숲길,2017.08.31,5,"['#제주', '#행복', '#힐링']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,,2017.08.30,5,[]
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,#사려니숲길 #붉은오름 #키 큰나무 #둘만의 추억 #셀프웨딩,2017.08.30,5,"['#사려니숲길', '#붉은오름', '#키']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,"#사려니숲 길#자연치유 # 힐링
#피톤치드 #삼나무길",2017.08.27,5,"['#사려니숲', '#자연치유', '#피톤치드']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,#우연히만난 #사려니숲길 #감동의순간들,2017.08.25,5,"['#우연히만난', '#사려니숲길', '#감동의순간들']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,#산과오름 #직장동료와의첫여행 #2박3일 #자연그대로의사려니숲 #고라니목격 #딱따구리도목격 #버스놓치고 #왕엄지달팽이목격,2017.08.23,5,"['#산과오름', '#직장동료와의첫여행', '#2박3일']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,엄마랑 함께걷는 사려니숲길,2017.08.21,5,[]
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,"사려니숲길 피톤치드 마시는 방법 : 두팔, 두다리를 활~~짝 펴고~~!!!",2017.08.21,5,[]
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,#제주도#사려니숲#전나무숲#사진여행#힐링#일상,2017.08.16,5,"['#제주도', '#사려니숲', '#전나무숲']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,,2017.07.29,5,[]
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,"#산과오름 #사려니숲길
정말 푸르른 곳.
사려니숲길 입구로 가는 그 길이 더 장관이다.
웨딩촬영 하는 커플들이 정말 많다.",2017.07.23,5,"['#산과오름', '#사려니숲길']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,,2017.06.22,5,[]
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,#사려니숲길 #힐링 #제주여행,2017.06.21,5,"['#사려니숲길', '#힐링', '#제주여행']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,"안개가자욱한 사려니숲길
이또한.운치있는.상쾌한공기가느껴졌던곳",2017.06.21,5,[]
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,#사려니숲길#비온다#이쁘넹,2017.06.21,5,"['#사려니숲길', '#비온다', '#이쁘넹']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,"insta @pastel_jeju
#제주여행 #사려니숲길 #숲길 #비밀의숲 #비밀 #감성사진 #스냅사진",2017.06.21,5,"['#제주여행', '#사려니숲길', '#숲길']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,#얘들아..이제좀가자~ㅋ,2017.06.19,5,['#얘들아']
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,#엄마!숲에는끝없는스케치북도있네요..ㅋㅋ,2017.06.19,5,['#엄마']
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,"#어디서본건있어서..사려니숲을다태워버릴기세임ㅎㅎ
산불조심.불장난안돼요~",2017.06.19,5,['#어디서본건있어서']
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,2013년 부터 제주 올레 완주에 도전~~추자도 올레코스만 남겨둔채 손녀가 태어나 손녀와의 행복한 여행 #사려니숲길 #제주,2017.06.19,5,"['#사려니숲길', '#제주']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,#사려니숲 #사려니숲길 #조용하고 #한적하고 #시원하고 #힐링이다,2017.06.18,5,"['#사려니숲', '#사려니숲길', '#조용하고']"
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,"#제주 어느곳이든 숲.물.하늘이 있다
아름다운 제주
언제가도 좋은 제주
다시 찾고 싶은 제주",2017.06.18,5,['#제주']
사려니숲길,5,#숲길 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500281&menuId=DOM_000001718000000000#p1,509,#신성한숲길 이라는 이름답게 #신비로운 분위기였던 #사려니숲 #힐링 됬어요,2017.06.16,5,"['#신성한숲길', '#신비로운', '#사려니숲']"
